admin1,admin2,admin3,admin4,admin5,admin6,amount
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4868 Mayoralty of Goleni,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4868 Mayoralty of Goleni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,506700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4868 Mayoralty of Goleni,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4868 Mayoralty of Goleni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,97800.08
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,1000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,48200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",371400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",83600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,582600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,89000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,22400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,43000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,3600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1411700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,273 Support for the young teaching staff from rural areas,10500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5621 Mayoralty of Gordinesti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,242400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,2000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",293953.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",12832.2
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,426954.24
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,40293.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,9600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,9800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,483154.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4871 Mayoralty of Hancauti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,118050.41
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,1000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",399632.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",64600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,507120.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,39300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,14500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-33000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,16600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,983715.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,260 Social aid canteen services,28700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5639 Mayoralty of Hincauti,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,215515.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,2000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",257217.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",30240.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,824166.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,29700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,12200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,14200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,125 Physical education and sports facilities,50000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,717600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5646 Mayoralty of Hlinaia,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,41110.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,2000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",114800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",10000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,357738.67
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,4000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,42700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,10900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,16400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,671370.9600000001
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,38482.41
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4873 Mayoralty of Lopatnic,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,20090.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,1000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,099 Confessions related measures,13000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",544795.6699999999
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",8000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,160000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,223058.33
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,769733.46
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,76500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,14500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,22400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,736648.3600000001
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,39981.52
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5655 Mayoralty of Parcova,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,129959.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",202400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",34100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,1565560.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,462000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,42900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,9600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-65560.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,21104.64
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,522050.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,273 Support for the young teaching staff from rural areas,7695.36
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,4875 Mayoralty of Rotunda,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,178546.7
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,1000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",153100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",75760.55
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,492600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,62300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,14100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,28800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,887252.31
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,30000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5664 Mayoralty of Ruseni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,70000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,2000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",110490.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",119829.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,470100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,53400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,12000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,18000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,675561.44
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,30000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5677 Mayoralty of Sofrincani,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,141600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",98129.84999999999
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",3900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,421115.17000000004
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,41200.05
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,9300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,34200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,455521.54
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,17000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5102 Mayoralty of Stolniceni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,46292.27
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",43400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",4100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,415300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,48400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,12000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,360500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,578748.12
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5686 Mayoralty of Terebna,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,34036.0
