admin1,admin2,admin3,admin4,admin5,admin6,amount
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4364 Mayoralty of Petreni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,479560.2799999999
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4364 Mayoralty of Petreni,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,4594.530000000001
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4364 Mayoralty of Petreni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,5397.52
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,924.89
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,10838.91
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",60505.75000000001
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",31412.43
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,456234.44999999995
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,8884.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,29123.48
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,13300.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,22200.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,616001.88
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,273 Support for the young teaching staff from rural areas,6300.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4447 Mayoralty of Popestii de Jos,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,1615.25
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,2245.83
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,11513.890000000001
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",57605.75
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",20487.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,513318.05999999994
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,34419.850000000006
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,5201.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,10650.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,16350.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,570260.77
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3376 Mayoralty of Popestii de Sus,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,85.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,800.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,099 Confessions related measures,45040.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",121254.67
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",5100.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,406500.45
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,1200.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,22798.399999999998
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,17000.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,36000.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1500.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,310413.07999999996
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,4613 Mayoralty of Salvirii Vechi,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,5327.45
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,5000.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,16481.239999999998
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",111058.2
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",128010.16
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,678432.2999999999
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,1200.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,52329.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,1500.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,1200.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,038 Municipal internal affairs authorities,5000.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,30000.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,267244.57999999996
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1958897.77
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,273 Support for the young teaching staff from rural areas,22585.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,0482 Mayoralty of Sofia,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,7156.15
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,2945.68
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,22298.420000000002
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,43608.75
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",127554.17
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",149712.92
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,563825.17
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,67143.73
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,10355.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,16800.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,17800.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,4500.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,2245902.37
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,171320.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,273 Support for the young teaching staff from rural areas,5380.4
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3388 Mayoralty of Suri,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,25619.13
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,3143.2
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,23255.36
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",279756.97
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",55317.5
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,1516507.75
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,619627.8400000001
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,2400.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,31172.8
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,088 Museums and exhibitions,54127.02
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,99412.69
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,31572.15
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,67400.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1836981.2600000002
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,139764.5
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3400 Mayoralty of Tarigrad,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,40647.53
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,470.4
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,3354.19
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,33653.56
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,3200.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",77066.14
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",136842.5
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,2897.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,447900.86
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,4300.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,57952.26000000001
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,415 Natural gas pipelines,49980.68
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,15286.55
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,24000.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,657277.06
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,69837.73
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3410 Mayoralty of Zgurita,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,72829.95999999999
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,4434.2
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,23400.45
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,125838.14
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",2330654.75
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,5020.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,2029010.54
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,337 Gymnasiums,1745.92
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,27216.36
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-5723.54
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,101 Other culture/artistic measures,164099.97
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,355748.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,12760.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,125 Physical education and sports facilities,442668.77
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,11787912.309999999
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,2001220.56
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,069 Summer recreation for children,29700.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,273 Support for the young teaching staff from rural areas,0.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,"086 Water safeguards posts, stations and services",66188.4
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,11300.0
Local Local,052 District Council Drochia,0000 UNCATEGORIZED AT THIS LEVEL,3325 Mayoralty of the city of Drochia,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,389328.49999999994
Local Local,053 District Council Dubasari,0000 UNCATEGORIZED AT THIS LEVEL,1087 District Council Dubasari (Cocieri),0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,42187.920000000006
Local Local,053 District Council Dubasari,0000 UNCATEGORIZED AT THIS LEVEL,1087 District Council Dubasari (Cocieri),0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,120163.97000000002
